filename	acq_time
meg/sub-16_ses-meg_task-facerecognition_run-01_meg.fif	1889-12-10T16:25:42
meg/sub-16_ses-meg_task-facerecognition_run-02_meg.fif	1889-12-10T16:34:58
meg/sub-16_ses-meg_task-facerecognition_run-03_meg.fif	1889-12-10T16:44:47
meg/sub-16_ses-meg_task-facerecognition_run-04_meg.fif	1889-12-10T16:54:37
meg/sub-16_ses-meg_task-facerecognition_run-05_meg.fif	1889-12-10T17:04:21
meg/sub-16_ses-meg_task-facerecognition_run-06_meg.fif	1889-12-10T17:14:26
